Customer_ID,Contract_ID,Payment_ID,Gender,Age,Tenure_Months,Monthly_Charges,Total_Charges,Internet_Service,Customer_Support_Calls,Senior_Citizen,Partner,Dependents,Churn
CUST00272,CON00272,PAY00272,Female,50,6,62.09,372.54,DSL,4,Yes,No,Yes,No
CUST00273,CON00273,PAY00273,Female,68,5,84.96,424.8,,7,No,No,No,Yes
CUST00274,CON00274,PAY00274,Female,67,25,27.69,692.25,Cable,5,No,Yes,Yes,No
CUST00275,CON00275,PAY00275,Male,28,43,75.83,3260.69,DSL,5,No,No,No,No
CUST00276,CON00276,PAY00276,Male,22,37,83.49,3089.13,DSL,8,Yes,No,No,No
CUST00277,CON00277,PAY00277,Female,43,30,50.93,1527.9,Fiber Optic,3,Yes,No,Yes,No
CUST00278,CON00278,PAY00278,Female,51,31,102.45,3175.95,Cable,4,Yes,No,No,Yes
CUST00279,CON00279,PAY00279,Female,72,27,27.18,733.86,Cable,4,No,Yes,Yes,No
CUST00280,CON00280,PAY00280,Female,55,72,98.18,7068.96,Fiber Optic,3,Yes,Yes,Yes,Yes
CUST00281,CON00281,PAY00281,Female,75,40,56.53,2261.2,DSL,0,Yes,No,Yes,No
CUST00282,CON00282,PAY00282,Female,41,50,58.22,2911.0,,3,Yes,Yes,No,No
CUST00283,CON00283,PAY00283,Male,34,26,99.45,2585.7,Fiber Optic,3,Yes,No,Yes,Yes
CUST00284,CON00284,PAY00284,Female,65,17,26.94,457.98,Fiber Optic,0,No,Yes,No,Yes
CUST00285,CON00285,PAY00285,Male,21,35,77.71,2719.85,Fiber Optic,8,Yes,Yes,No,Yes
CUST00286,CON00286,PAY00286,Female,59,62,102.83,6375.46,Cable,1,No,No,Yes,Yes
CUST00287,CON00287,PAY00287,Male,52,23,56.25,1293.75,Cable,6,Yes,Yes,Yes,Yes
CUST00288,CON00288,PAY00288,Female,33,48,26.04,1249.92,Fiber Optic,5,No,Yes,No,Yes
CUST00289,CON00289,PAY00289,Male,72,54,29.85,1611.9,,5,No,Yes,Yes,No
CUST00290,CON00290,PAY00290,Female,71,3,82.25,246.75,,7,No,No,No,Yes
CUST00291,CON00291,PAY00291,Female,58,66,28.09,1853.94,Cable,3,Yes,No,Yes,Yes
CUST00292,CON00292,PAY00292,Male,18,34,81.56,2773.04,DSL,8,Yes,No,No,No
CUST00293,CON00293,PAY00293,Male,71,49,76.29,3738.21,,4,No,No,Yes,Yes
CUST00294,CON00294,PAY00294,Female,67,7,25.83,180.81,,3,Yes,No,Yes,No
CUST00295,CON00295,PAY00295,Male,66,52,31.84,1655.68,,5,No,Yes,Yes,No
CUST00296,CON00296,PAY00296,Female,52,34,33.25,1130.5,,4,No,No,Yes,Yes
CUST00297,CON00297,PAY00297,Female,73,3,32.13,96.39,Cable,3,Yes,Yes,Yes,Yes
CUST00298,CON00298,PAY00298,Female,62,70,79.66,5576.2,,6,Yes,No,No,Yes
CUST00299,CON00299,PAY00299,Male,23,46,34.55,1589.3,DSL,6,Yes,No,Yes,Yes
CUST00300,CON00300,PAY00300,Male,57,45,32.72,1472.4,,4,Yes,Yes,No,No
CUST00301,CON00301,PAY00301,Male,22,20,34.87,697.4,DSL,0,No,Yes,No,Yes
CUST00302,CON00302,PAY00302,Male,18,29,53.24,1543.96,,1,No,Yes,Yes,No
CUST00303,CON00303,PAY00303,Female,43,67,25.53,1710.51,DSL,1,No,Yes,No,No
CUST00304,CON00304,PAY00304,Female,52,12,33.51,402.12,Fiber Optic,6,No,Yes,Yes,Yes
CUST00305,CON00305,PAY00305,Female,70,26,25.28,657.28,Fiber Optic,0,No,Yes,Yes,Yes
CUST00306,CON00306,PAY00306,Female,57,64,30.57,1956.48,Cable,3,Yes,No,Yes,Yes
CUST00307,CON00307,PAY00307,Male,33,13,79.23,1029.99,DSL,0,Yes,No,Yes,No
CUST00308,CON00308,PAY00308,Male,29,28,97.7,2735.6,Fiber Optic,2,Yes,No,Yes,Yes
CUST00309,CON00309,PAY00309,Female,61,71,83.12,5901.52,,6,Yes,No,No,Yes
CUST00310,CON00310,PAY00310,Female,35,36,95.64,3443.04,Cable,0,Yes,Yes,Yes,No
CUST00311,CON00311,PAY00311,Male,57,60,55.96,3357.6,Cable,8,Yes,Yes,No,No
CUST00312,CON00312,PAY00312,Male,31,47,46.46,2183.62,Fiber Optic,9,No,Yes,No,Yes
CUST00313,CON00313,PAY00313,Female,48,6,64.09,384.54,DSL,5,Yes,No,Yes,No
CUST00314,CON00314,PAY00314,Female,29,14,97.01,1358.14,Fiber Optic,3,Yes,Yes,No,No
CUST00315,CON00315,PAY00315,Female,40,13,78.68,1022.84,Fiber Optic,1,No,Yes,No,Yes
CUST00316,CON00316,PAY00316,Female,47,3,64.16,192.48,DSL,4,Yes,No,Yes,No
CUST00317,CON00317,PAY00317,Male,54,66,27.88,1840.08,Cable,5,No,No,No,Yes
CUST00318,CON00318,PAY00318,Female,50,2,61.74,123.48,DSL,3,Yes,No,Yes,No
CUST00319,CON00319,PAY00319,Female,21,19,31.85,605.15,DSL,5,No,No,No,Yes
CUST00320,CON00320,PAY00320,Male,24,51,25.22,1286.22,DSL,0,No,No,Yes,Yes
CUST00321,CON00321,PAY00321,Female,18,47,102.81,4832.07,DSL,6,Yes,Yes,No,Yes
CUST00322,CON00322,PAY00322,Female,70,36,52.06,1874.16,Cable,2,No,No,Yes,No
CUST00323,CON00323,PAY00323,Female,41,67,33.81,2265.27,DSL,0,No,Yes,No,No
CUST00324,CON00324,PAY00324,Female,71,23,82.95,1907.85,Cable,0,Yes,Yes,No,Yes
CUST00325,CON00325,PAY00325,Female,62,31,58.06,1799.86,,0,No,No,Yes,Yes
CUST00326,CON00326,PAY00326,Male,55,4,58.62,234.48,Cable,4,Yes,Yes,No,No
CUST00327,CON00327,PAY00327,Male,57,43,33.45,1438.35,,5,Yes,Yes,No,No
CUST00328,CON00328,PAY00328,Female,22,47,98.82,4644.54,Cable,4,Yes,Yes,Yes,Yes
CUST00329,CON00329,PAY00329,Male,33,13,78.0,1014.0,DSL,1,Yes,No,Yes,No
CUST00330,CON00330,PAY00330,Female,29,25,28.97,724.25,Fiber Optic,0,No,No,No,No
CUST00331,CON00331,PAY00331,Female,26,14,99.23,1389.22,Fiber Optic,3,Yes,Yes,No,No
CUST00332,CON00332,PAY00332,Female,67,29,31.83,923.07,Cable,4,No,Yes,Yes,No
CUST00333,CON00333,PAY00333,Female,75,4,27.37,109.48,Cable,1,Yes,Yes,Yes,Yes
CUST00334,CON00334,PAY00334,Male,19,34,75.9,2580.6,DSL,7,Yes,No,No,No
CUST00335,CON00335,PAY00335,Female,36,38,101.02,3838.76,Cable,0,Yes,Yes,Yes,No
CUST00336,CON00336,PAY00336,Male,56,6,55.39,332.34,Cable,5,Yes,Yes,No,No
CUST00337,CON00337,PAY00337,Female,67,27,63.98,1727.46,Cable,1,Yes,No,Yes,Yes
CUST00338,CON00338,PAY00338,Female,50,44,75.27,3311.88,DSL,7,No,No,No,Yes
CUST00339,CON00339,PAY00339,Female,19,62,97.14,6022.68,Fiber Optic,7,No,No,No,Yes
CUST00340,CON00340,PAY00340,Female,53,70,99.03,6932.1,Fiber Optic,3,Yes,Yes,Yes,Yes
CUST00341,CON00341,PAY00341,Female,54,33,54.51,1798.83,DSL,7,Yes,Yes,No,Yes
CUST00342,CON00342,PAY00342,Female,69,29,32.76,950.04,Cable,6,No,Yes,Yes,No
CUST00343,CON00343,PAY00343,Female,56,25,81.06,2026.5,DSL,5,Yes,Yes,No,No
CUST00344,CON00344,PAY00344,Female,21,67,49.21,3297.07,DSL,8,No,No,No,Yes
CUST00345,CON00345,PAY00345,Female,61,21,31.09,652.89,Fiber Optic,2,No,Yes,No,Yes
CUST00346,CON00346,PAY00346,Female,66,36,47.21,1699.56,Cable,2,No,No,Yes,No
CUST00347,CON00347,PAY00347,Male,69,6,84.16,504.96,,0,Yes,No,Yes,Yes
CUST00348,CON00348,PAY00348,Female,26,21,30.21,634.41,Fiber Optic,2,No,No,No,No
CUST00349,CON00349,PAY00349,Male,77,21,61.82,1298.22,DSL,1,No,Yes,No,No
CUST00350,CON00350,PAY00350,Male,20,54,27.4,1479.6,DSL,0,No,No,Yes,Yes
CUST00351,CON00351,PAY00351,Male,35,62,104.94,6506.28,,6,Yes,No,Yes,Yes
CUST00352,CON00352,PAY00352,Male,69,53,31.4,1664.2,,3,No,Yes,Yes,No
CUST00353,CON00353,PAY00353,Female,61,25,83.25,2081.25,DSL,3,Yes,Yes,No,No
CUST00354,CON00354,PAY00354,Male,68,51,31.69,1616.19,,5,No,Yes,Yes,No
CUST00355,CON00355,PAY00355,Female,29,36,31.47,1132.92,,3,No,No,No,Yes
CUST00356,CON00356,PAY00356,Female,31,40,32.39,1295.6,,3,No,No,No,Yes
CUST00357,CON00357,PAY00357,Female,20,48,100.43,4820.64,DSL,6,Yes,Yes,No,Yes
CUST00358,CON00358,PAY00358,Male,69,21,102.24,2147.04,,6,Yes,Yes,Yes,No
CUST00359,CON00359,PAY00359,Male,33,44,58.32,2566.08,Fiber Optic,9,No,No,Yes,No
CUST00360,CON00360,PAY00360,Female,69,51,58.69,2993.19,Cable,5,Yes,No,Yes,No
CUST00361,CON00361,PAY00361,Male,72,22,62.15,1367.3,Cable,1,Yes,No,Yes,Yes
CUST00362,CON00362,PAY00362,Female,65,29,63.24,1833.96,Cable,0,Yes,No,Yes,Yes
CUST00363,CON00363,PAY00363,Male,38,18,63.02,1134.36,Fiber Optic,5,No,No,No,Yes
CUST00364,CON00364,PAY00364,Female,77,1,28.11,28.11,Cable,3,Yes,Yes,Yes,Yes
CUST00365,CON00365,PAY00365,Female,69,2,54.03,108.06,,2,No,Yes,Yes,No
CUST00366,CON00366,PAY00366,Male,34,25,97.66,2441.5,Fiber Optic,2,Yes,No,Yes,Yes
CUST00367,CON00367,PAY00367,Male,74,48,57.97,2782.56,Cable,8,No,Yes,No,Yes
CUST00368,CON00368,PAY00368,Male,38,60,104.25,6255.0,,6,Yes,No,Yes,Yes
CUST00369,CON00369,PAY00369,Female,64,62,99.19,6149.78,Cable,1,No,No,Yes,Yes
CUST00370,CON00370,PAY00370,Female,33,55,64.23,3532.65,Fiber Optic,3,No,No,Yes,Yes
CUST00371,CON00371,PAY00371,Female,35,59,103.12,6084.08,Fiber Optic,6,No,Yes,No,Yes
CUST00372,CON00372,PAY00372,Female,43,29,50.88,1475.52,Fiber Optic,5,Yes,No,Yes,No
CUST00373,CON00373,PAY00373,Male,72,34,77.1,2621.4,Fiber Optic,7,No,No,No,Yes
CUST00374,CON00374,PAY00374,Male,71,49,77.03,3774.47,,4,No,No,Yes,Yes
CUST00375,CON00375,PAY00375,Male,49,1,104.87,104.87,DSL,7,No,No,No,No
CUST00376,CON00376,PAY00376,Male,18,11,53.34,586.74,Cable,4,Yes,Yes,No,Yes
CUST00377,CON00377,PAY00377,Male,58,67,28.37,1900.79,Cable,4,No,No,No,Yes
CUST00378,CON00378,PAY00378,Male,26,33,57.41,1894.53,Fiber Optic,0,No,No,No,Yes
CUST00379,CON00379,PAY00379,Female,40,8,63.01,504.08,DSL,4,No,Yes,Yes,No
CUST00380,CON00380,PAY00380,Female,21,19,34.07,647.33,DSL,6,No,No,No,Yes
CUST00381,CON00381,PAY00381,Female,28,38,33.78,1283.64,,3,No,No,No,Yes
CUST00382,CON00382,PAY00382,Female,41,70,34.14,2389.8,DSL,1,No,Yes,No,No
CUST00383,CON00383,PAY00383,Male,70,55,29.2,1606.0,,3,No,Yes,Yes,No
CUST00384,CON00384,PAY00384,Male,36,21,63.23,1327.83,Fiber Optic,4,No,No,No,Yes
CUST00385,CON00385,PAY00385,Male,33,63,99.66,6278.58,,6,Yes,No,Yes,Yes
CUST00386,CON00386,PAY00386,Female,75,25,84.96,2124.0,Cable,1,Yes,Yes,No,Yes
CUST00387,CON00387,PAY00387,Male,57,3,61.26,183.78,Cable,4,Yes,Yes,No,No
CUST00388,CON00388,PAY00388,Female,69,19,98.92,1879.48,Cable,4,No,No,Yes,No
CUST00389,CON00389,PAY00389,Female,73,38,61.28,2328.64,DSL,1,Yes,No,Yes,No
CUST00390,CON00390,PAY00390,Female,64,60,98.29,5897.4,Cable,1,No,No,Yes,Yes
CUST00391,CON00391,PAY00391,Male,18,33,46.14,1522.62,,3,No,Yes,Yes,No
CUST00392,CON00392,PAY00392,Male,77,21,64.24,1349.04,DSL,1,No,Yes,No,No
CUST00393,CON00393,PAY00393,Male,25,43,84.07,3615.01,DSL,5,No,No,No,No
CUST00394,CON00394,PAY00394,Female,53,32,45.03,1440.96,DSL,5,Yes,Yes,No,Yes
CUST00395,CON00395,PAY00395,Male,33,24,48.17,1156.08,,0,No,Yes,No,No
CUST00396,CON00396,PAY00396,Female,64,4,31.72,126.88,,2,Yes,No,Yes,No
CUST00397,CON00397,PAY00397,Male,75,22,62.84,1382.48,Cable,0,Yes,No,Yes,Yes
CUST00398,CON00398,PAY00398,Female,59,27,59.8,1614.6,,1,No,No,Yes,Yes
CUST00399,CON00399,PAY00399,Male,51,47,48.47,2278.09,,2,No,No,Yes,No
CUST00400,CON00400,PAY00400,Female,48,29,45.54,1320.66,Fiber Optic,5,Yes,No,Yes,No
CUST00401,CON00401,PAY00401,Male,54,22,59.03,1298.66,Cable,5,Yes,Yes,Yes,Yes
CUST00402,CON00402,PAY00402,Female,49,42,103.02,4326.84,DSL,1,No,No,No,No
CUST00403,CON00403,PAY00403,Female,30,10,104.76,1047.6,Fiber Optic,3,Yes,Yes,No,No
CUST00404,CON00404,PAY00404,Female,44,8,62.3,498.4,DSL,5,No,Yes,Yes,No
CUST00405,CON00405,PAY00405,Male,35,17,59.06,1004.02,Fiber Optic,4,No,No,No,Yes
CUST00406,CON00406,PAY00406,Male,53,3,31.93,95.79,Cable,2,Yes,Yes,No,Yes
CUST00407,CON00407,PAY00407,Male,23,51,32.08,1636.08,DSL,2,No,No,Yes,Yes
CUST00408,CON00408,PAY00408,Male,55,3,63.34,190.02,Cable,3,Yes,Yes,No,No
CUST00409,CON00409,PAY00409,Female,18,45,95.91,4315.95,DSL,8,Yes,Yes,No,Yes
CUST00410,CON00410,PAY00410,Male,69,58,79.58,4615.64,Cable,0,No,No,No,No
CUST00411,CON00411,PAY00411,Male,18,30,51.71,1551.3,,3,No,Yes,Yes,No
CUST00412,CON00412,PAY00412,Male,55,3,78.04,234.12,Fiber Optic,0,No,No,No,No
CUST00413,CON00413,PAY00413,Female,55,26,79.56,2068.56,DSL,3,Yes,Yes,No,No
CUST00414,CON00414,PAY00414,Male,61,68,64.21,4366.28,Fiber Optic,1,Yes,No,Yes,No
CUST00415,CON00415,PAY00415,Female,54,68,28.6,1944.8,Cable,3,Yes,No,Yes,Yes
CUST00416,CON00416,PAY00416,Male,68,51,34.83,1776.33,,3,No,Yes,Yes,No
CUST00417,CON00417,PAY00417,Female,20,49,98.75,4838.75,DSL,8,Yes,Yes,No,Yes
CUST00418,CON00418,PAY00418,Female,70,48,59.64,2862.72,Cable,6,Yes,No,Yes,No
CUST00419,CON00419,PAY00419,Male,56,28,104.62,2929.36,,8,Yes,No,Yes,No
CUST00420,CON00420,PAY00420,Female,25,14,99.73,1396.22,Fiber Optic,1,Yes,Yes,No,No
CUST00421,CON00421,PAY00421,Female,34,59,102.16,6027.44,Fiber Optic,4,No,Yes,No,Yes
CUST00422,CON00422,PAY00422,Male,22,72,81.48,5866.56,DSL,5,No,No,No,No
CUST00423,CON00423,PAY00423,Male,52,60,64.1,3846.0,Cable,8,Yes,Yes,No,No
CUST00424,CON00424,PAY00424,Female,40,47,58.41,2745.27,,5,Yes,Yes,No,No
CUST00425,CON00425,PAY00425,Male,34,24,98.63,2367.12,Fiber Optic,2,Yes,No,Yes,Yes
CUST00426,CON00426,PAY00426,Female,40,68,32.25,2193.0,DSL,0,No,Yes,No,No
CUST00427,CON00427,PAY00427,Male,18,29,45.73,1326.17,,1,No,Yes,Yes,No
CUST00428,CON00428,PAY00428,Female,32,53,60.94,3229.82,Fiber Optic,2,No,No,Yes,Yes
CUST00429,CON00429,PAY00429,Male,24,38,46.94,1783.72,Cable,8,Yes,Yes,Yes,Yes
CUST00430,CON00430,PAY00430,Female,18,49,102.3,5012.7,DSL,7,Yes,Yes,No,Yes
CUST00431,CON00431,PAY00431,Female,24,9,95.75,861.75,,3,No,Yes,Yes,No
CUST00432,CON00432,PAY00432,Female,23,6,97.66,585.96,,1,No,Yes,Yes,No
CUST00433,CON00433,PAY00433,Male,40,17,64.08,1089.36,Fiber Optic,4,No,No,No,Yes
CUST00434,CON00434,PAY00434,Male,26,33,55.12,1818.96,Fiber Optic,1,No,No,No,Yes
CUST00435,CON00435,PAY00435,Female,51,5,57.5,287.5,DSL,5,Yes,No,Yes,No
CUST00436,CON00436,PAY00436,Male,53,60,59.26,3555.6,Cable,8,Yes,Yes,No,No
CUST00437,CON00437,PAY00437,Female,40,63,34.0,2142.0,DSL,2,No,No,Yes,Yes
CUST00438,CON00438,PAY00438,Male,31,57,31.1,1772.7,Cable,7,Yes,Yes,Yes,Yes
CUST00439,CON00439,PAY00439,Female,60,25,83.92,2098.0,DSL,5,Yes,Yes,No,No
CUST00440,CON00440,PAY00440,Female,46,9,63.58,572.22,DSL,6,No,Yes,Yes,No
CUST00441,CON00441,PAY00441,Female,61,63,96.69,6091.47,Cable,0,No,No,Yes,Yes
CUST00442,CON00442,PAY00442,Male,70,4,34.35,137.4,,5,Yes,No,Yes,No
CUST00443,CON00443,PAY00443,Female,48,29,103.24,2993.96,Cable,3,Yes,No,No,Yes
CUST00444,CON00444,PAY00444,Male,23,48,32.09,1540.32,DSL,6,Yes,No,Yes,Yes
CUST00445,CON00445,PAY00445,Female,27,36,30.67,1104.12,,3,No,No,No,Yes
CUST00446,CON00446,PAY00446,Female,47,32,97.46,3118.72,Cable,4,Yes,No,No,Yes
CUST00447,CON00447,PAY00447,Female,51,32,31.2,998.4,,4,No,No,Yes,Yes
CUST00448,CON00448,PAY00448,Male,52,45,50.36,2266.2,,2,No,No,Yes,No
CUST00449,CON00449,PAY00449,Female,69,49,61.94,3035.06,Cable,4,Yes,No,Yes,No
CUST00450,CON00450,PAY00450,Female,31,38,26.82,1019.16,,3,No,No,No,Yes
CUST00451,CON00451,PAY00451,Female,68,1,46.83,46.83,,2,No,Yes,Yes,No
CUST00452,CON00452,PAY00452,Female,67,26,34.87,906.62,Fiber Optic,0,No,Yes,Yes,Yes
CUST00453,CON00453,PAY00453,Female,34,49,27.93,1368.57,Fiber Optic,5,No,Yes,No,Yes
CUST00454,CON00454,PAY00454,Female,56,72,95.25,6858.0,Fiber Optic,3,Yes,Yes,Yes,Yes
CUST00455,CON00455,PAY00455,Male,18,23,28.41,653.43,DSL,0,No,Yes,No,Yes
CUST00456,CON00456,PAY00456,Male,24,35,78.52,2748.2,Fiber Optic,8,Yes,Yes,No,Yes
CUST00457,CON00457,PAY00457,Male,34,44,59.35,2611.4,Fiber Optic,9,No,No,Yes,No
CUST00458,CON00458,PAY00458,Male,69,54,30.81,1663.74,,3,No,Yes,Yes,No
CUST00459,CON00459,PAY00459,Female,51,12,33.54,402.48,Fiber Optic,7,No,Yes,Yes,Yes
CUST00460,CON00460,PAY00460,Female,45,6,63.67,382.02,DSL,5,No,Yes,Yes,No
CUST00461,CON00461,PAY00461,Male,57,5,64.59,322.95,Cable,4,Yes,Yes,No,No
CUST00462,CON00462,PAY00462,Male,56,41,29.63,1214.83,,4,Yes,Yes,No,No
CUST00463,CON00463,PAY00463,Male,36,64,103.02,6593.28,,6,Yes,No,Yes,Yes
CUST00464,CON00464,PAY00464,Female,60,49,63.77,3124.73,,7,Yes,Yes,No,No
CUST00465,CON00465,PAY00465,Male,29,50,30.9,1545.0,DSL,4,Yes,No,Yes,Yes
CUST00466,CON00466,PAY00466,Female,66,1,46.49,46.49,,3,No,Yes,Yes,No
CUST00467,CON00467,PAY00467,Female,48,33,96.84,3195.72,Cable,5,Yes,No,No,Yes
CUST00468,CON00468,PAY00468,Female,45,43,75.25,3235.75,DSL,7,No,No,No,Yes
CUST00469,CON00469,PAY00469,Female,68,26,29.49,766.74,Fiber Optic,1,No,Yes,Yes,Yes
CUST00470,CON00470,PAY00470,Male,69,18,104.26,1876.68,,4,Yes,Yes,Yes,No
CUST00471,CON00471,PAY00471,Female,40,6,62.16,372.96,DSL,4,No,Yes,Yes,No
CUST00472,CON00472,PAY00472,Male,61,65,64.7,4205.5,Fiber Optic,1,Yes,No,Yes,No
CUST00473,CON00473,PAY00473,Female,48,30,45.18,1355.4,Fiber Optic,4,Yes,No,Yes,No
CUST00474,CON00474,PAY00474,Male,22,26,82.01,2132.26,Cable,0,No,No,Yes,No
CUST00475,CON00475,PAY00475,Male,65,52,76.47,3976.44,,5,No,No,Yes,Yes
CUST00476,CON00476,PAY00476,Female,74,39,60.91,2375.49,DSL,0,Yes,No,Yes,No
CUST00477,CON00477,PAY00477,Male,34,47,62.23,2924.81,Fiber Optic,7,No,No,Yes,No
CUST00478,CON00478,PAY00478,Female,54,70,99.56,6969.2,Fiber Optic,4,Yes,Yes,Yes,Yes
CUST00479,CON00479,PAY00479,Female,61,68,78.58,5343.44,,4,Yes,No,No,Yes
CUST00480,CON00480,PAY00480,Male,19,36,47.18,1698.48,Cable,8,Yes,Yes,Yes,Yes
CUST00481,CON00481,PAY00481,Female,42,9,60.34,543.06,DSL,5,No,Yes,Yes,No
CUST00482,CON00482,PAY00482,Male,54,48,102.57,4923.36,Cable,0,No,No,Yes,No
CUST00483,CON00483,PAY00483,Male,67,56,75.32,4217.92,Cable,1,No,No,No,No
CUST00484,CON00484,PAY00484,Female,72,22,79.4,1746.8,Cable,0,Yes,Yes,No,Yes
CUST00485,CON00485,PAY00485,Female,68,22,102.17,2247.74,Cable,4,No,No,Yes,No
CUST00486,CON00486,PAY00486,Male,51,3,63.39,190.17,Cable,3,Yes,Yes,No,No
CUST00487,CON00487,PAY00487,Male,70,3,78.22,234.66,,0,Yes,No,Yes,Yes
CUST00488,CON00488,PAY00488,Male,58,69,64.44,4446.36,Fiber Optic,0,Yes,No,Yes,No
CUST00489,CON00489,PAY00489,Male,50,2,25.87,51.74,Cable,3,Yes,Yes,No,Yes
CUST00490,CON00490,PAY00490,Female,70,48,55.17,2648.16,Cable,4,Yes,No,Yes,No
CUST00491,CON00491,PAY00491,Male,69,52,27.44,1426.88,,5,No,Yes,Yes,No
CUST00492,CON00492,PAY00492,Male,68,52,76.01,3952.52,,4,No,No,Yes,Yes
CUST00493,CON00493,PAY00493,Female,74,39,56.15,2189.85,DSL,0,Yes,No,Yes,No
CUST00494,CON00494,PAY00494,Female,60,32,97.53,3120.96,,7,No,No,No,No
CUST00495,CON00495,PAY00495,Female,42,69,28.19,1945.11,DSL,0,No,Yes,No,No
CUST00496,CON00496,PAY00496,Female,51,10,30.71,307.1,Fiber Optic,6,No,Yes,Yes,Yes
CUST00497,CON00497,PAY00497,Male,29,25,101.21,2530.25,Fiber Optic,4,Yes,No,Yes,Yes
CUST00498,CON00498,PAY00498,Female,57,70,81.28,5689.6,,5,Yes,No,No,Yes
CUST00499,CON00499,PAY00499,Male,52,2,79.57,159.14,Fiber Optic,0,No,No,No,No
CUST00500,CON00500,PAY00500,Female,72,1,30.46,30.46,Cable,3,Yes,Yes,Yes,Yes
CUST00501,CON00501,PAY00501,Male,73,34,80.26,2728.84,Fiber Optic,6,No,No,No,Yes
CUST00502,CON00502,PAY00502,Female,54,45,97.21,4374.45,DSL,1,No,No,No,No
CUST00503,CON00503,PAY00503,Male,73,26,56.67,1473.42,Cable,0,Yes,No,Yes,Yes
CUST00504,CON00504,PAY00504,Male,30,56,32.32,1809.92,Cable,6,Yes,Yes,Yes,Yes
CUST00505,CON00505,PAY00505,Female,24,20,25.35,507.0,DSL,6,No,No,No,Yes
CUST00506,CON00506,PAY00506,Female,57,66,26.65,1758.9,Cable,4,Yes,No,Yes,Yes
CUST00507,CON00507,PAY00507,Female,71,29,56.66,1643.14,Cable,1,Yes,No,Yes,Yes
CUST00508,CON00508,PAY00508,Male,52,21,64.55,1355.55,Cable,6,Yes,Yes,Yes,Yes
CUST00509,CON00509,PAY00509,Male,18,21,27.45,576.45,DSL,1,No,Yes,No,Yes
CUST00510,CON00510,PAY00510,Male,66,60,31.06,1863.6,,2,No,Yes,Yes,No
CUST00511,CON00511,PAY00511,Female,63,30,61.11,1833.3,,1,No,Yes,Yes,Yes
CUST00512,CON00512,PAY00512,Female,74,1,31.13,31.13,Cable,1,Yes,Yes,Yes,Yes
CUST00513,CON00513,PAY00513,Female,44,70,34.2,2394.0,DSL,0,No,Yes,No,No
CUST00514,CON00514,PAY00514,Male,76,26,60.22,1565.72,Cable,0,Yes,No,Yes,Yes
CUST00515,CON00515,PAY00515,Female,71,45,58.34,2625.3,Fiber Optic,7,No,No,Yes,Yes
CUST00516,CON00516,PAY00516,Male,58,67,81.77,5478.59,Fiber Optic,6,No,Yes,Yes,Yes
CUST00517,CON00517,PAY00517,Male,48,66,83.26,5495.16,Fiber Optic,5,Yes,Yes,Yes,No
CUST00518,CON00518,PAY00518,Female,65,8,29.21,233.68,,3,Yes,No,Yes,No
CUST00519,CON00519,PAY00519,Male,29,44,83.84,3688.96,DSL,4,No,No,No,No
CUST00520,CON00520,PAY00520,Female,45,31,45.69,1416.39,Fiber Optic,4,Yes,No,Yes,No
CUST00521,CON00521,PAY00521,Male,30,26,45.51,1183.26,,0,No,Yes,No,No
CUST00522,CON00522,PAY00522,Female,53,72,104.51,7524.72,Fiber Optic,4,Yes,Yes,Yes,Yes
CUST00523,CON00523,PAY00523,Male,51,3,96.5,289.5,DSL,6,No,No,No,No
CUST00524,CON00524,PAY00524,Female,38,50,26.47,1323.5,Fiber Optic,7,No,Yes,No,Yes
CUST00525,CON00525,PAY00525,Male,24,33,79.5,2623.5,Fiber Optic,8,Yes,Yes,No,Yes
CUST00526,CON00526,PAY00526,Male,21,36,76.86,2766.96,DSL,7,Yes,No,No,No
CUST00527,CON00527,PAY00527,Female,53,10,34.27,342.7,Fiber Optic,8,No,Yes,Yes,Yes
CUST00528,CON00528,PAY00528,Female,19,62,101.84,6314.08,Fiber Optic,6,No,No,No,Yes
CUST00529,CON00529,PAY00529,Female,62,31,59.91,1857.21,,1,No,No,Yes,Yes
CUST00530,CON00530,PAY00530,Male,21,33,82.67,2728.11,Fiber Optic,8,Yes,Yes,No,Yes
CUST00531,CON00531,PAY00531,Female,69,6,80.71,484.26,,7,No,No,No,Yes
CUST00532,CON00532,PAY00532,Male,35,46,55.84,2568.64,Fiber Optic,9,No,No,Yes,No
CUST00533,CON00533,PAY00533,Male,74,5,28.91,144.55,,4,Yes,No,Yes,No
CUST00534,CON00534,PAY00534,Male,18,20,29.59,591.8,DSL,1,No,Yes,No,Yes
CUST00535,CON00535,PAY00535,Female,59,72,97.45,7016.4,Fiber Optic,2,Yes,Yes,Yes,Yes
CUST00536,CON00536,PAY00536,Male,66,52,84.87,4413.24,,5,No,No,Yes,Yes
CUST00537,CON00537,PAY00537,Male,25,33,61.88,2042.04,Fiber Optic,2,No,No,No,Yes
CUST00538,CON00538,PAY00538,Male,34,49,53.14,2603.86,Fiber Optic,7,No,Yes,No,Yes
CUST00539,CON00539,PAY00539,Male,73,20,104.74,2094.8,,5,Yes,Yes,Yes,No
CUST00540,CON00540,PAY00540,Male,56,61,61.45,3748.45,Cable,9,Yes,Yes,No,No
CUST00541,CON00541,PAY00541,Female,60,29,57.43,1665.47,,2,No,Yes,Yes,Yes
CUST00542,CON00542,PAY00542,Male,48,46,49.76,2288.96,,4,No,No,Yes,No
CUST00543,CON00543,PAY00543,Female,62,6,34.57,207.42,,3,Yes,No,Yes,No
